code,name,category,quantity,reorder_level,buying_price,wholesale_price,retail_price,stock_value,potential_retail_value,unit_gross_profit,margin_pct,vat_rate,reorder_flag,negative_stock_flag,abc_class
236960,8W E14 CANDLE BULB DOTTED BLUE 2608 YOMY,ELECTRICALS,328.0,0.0,58.0,100.0,120.0,19024.0,39360.0,62.0,51.7,16.0,False,False,C
236961,CHANDERLIER YM-70001/600,ELECTRICALS,1.0,0.0,11000.0,15000.0,18000.0,11000.0,18000.0,7000.0,38.9,16.0,False,False,C
236962,8W E14 CANDLE BULB DOTTED GREEN 2608 YOMY,ELECTRICALS,358.0,0.0,58.0,100.0,120.0,20764.0,42960.0,62.0,51.7,16.0,False,False,C
236963,8W E14 CANDLE BULB DOTTED PINK 2608 YOMY,ELECTRICALS,330.0,0.0,58.0,100.0,120.0,19140.0,39600.0,62.0,51.7,16.0,False,False,C
236964,8W E14 CANDLE BULB DOTTED RED 2608 YOMY,ELECTRICALS,350.0,0.0,58.0,100.0,120.0,20300.0,42000.0,62.0,51.7,16.0,False,False,C
236965,CHANDERLIER YM-70004/550 GOLD,ELECTRICALS,10.0,0.0,9000.0,13500.0,15000.0,90000.0,150000.0,6000.0,40.0,16.0,False,False,B
236966,CHANDERLIER YM-70005/500 GOLD,ELECTRICALS,5.0,0.0,8000.0,11000.0,15000.0,40000.0,75000.0,7000.0,46.7,16.0,False,False,B
236967,CHANDERLIER YM-70005/600 GOLD,ELECTRICALS,10.0,0.0,11000.0,14000.0,15000.0,110000.0,150000.0,4000.0,26.7,16.0,False,False,B
236968,CHANDERLIER YM-70005/800 GOLD,ELECTRICALS,8.0,0.0,9000.0,12500.0,14000.0,72000.0,112000.0,5000.0,35.7,16.0,False,False,B
236969,40000MAH POWER BANK ORAIMO,ELECTRICALS,0.0,0.0,2900.0,3800.0,4500.0,0.0,0.0,1600.0,35.6,16.0,True,False,C
236970,ELECTRIC SHOCK MOSQUITO KILLER YG-002,ELECTRICALS,10.0,0.0,250.0,550.0,600.0,2500.0,6000.0,350.0,58.3,16.0,False,False,C
236971,WINNING STAR RECHARGEABLE SMOOTHER ST-5683 DC,ELECTRICALS,44.0,0.0,1325.0,1500.0,1800.0,58300.0,79200.0,475.0,26.4,16.0,False,False,B
236972,OTG NORMAL CABLE,ELECTRICALS,8.0,0.0,30.0,50.0,70.0,240.0,560.0,40.0,57.1,16.0,False,False,C
236973,32A MCB POWERMAX,ELECTRICALS,22.0,0.0,250.0,300.0,650.0,5500.0,14300.0,400.0,61.5,16.0,False,False,C
236974,BOX PENALTY,FLOODLIGHTS,0.0,1.0,1100.0,1500.0,2000.0,0.0,0.0,900.0,45.0,16.0,True,False,C
236975,7.5KW SUNVERTER 3PHASE PUMPING INVERTER,ELECTRICALS,1.0,0.0,90000.0,100000.0,110000.0,90000.0,110000.0,20000.0,18.2,16.0,False,False,B
236976,5MP HD HIK VISION DOME,FLOODLIGHTS,2.0,1.0,4000.0,5000.0,6500.0,8000.0,13000.0,2500.0,38.5,16.0,False,False,C
236977,5MP HD HIK VISION BULLET,FLOODLIGHTS,3.0,1.0,4000.0,5000.0,6000.0,12000.0,18000.0,2000.0,33.3,16.0,False,False,C
236978,8CH XVR HIK VISION,FLOODLIGHTS,0.0,1.0,17000.0,18000.0,20000.0,0.0,0.0,3000.0,15.0,16.0,True,False,C
236979,WALL BRACKET 153/1W GLASS,ELECTRICALS,92.0,0.0,800.0,1500.0,1800.0,73600.0,165600.0,1000.0,55.6,16.0,False,False,B
236980,WALL BRACKET 152/1W GLASS,ELECTRICALS,120.0,0.0,800.0,1500.0,2000.0,96000.0,240000.0,1200.0,60.0,16.0,False,False,B
236981,WALL BRACKET 151/1W GLASS,ELECTRICALS,94.0,1.0,750.0,1500.0,1800.0,70500.0,169200.0,1050.0,58.3,16.0,False,False,B
236982,9W CANDLE BULB E14 DOTTED WH+WWT RUIFAN,ELECTRICALS,635.0,0.0,55.0,100.0,120.0,34925.0,76200.0,65.0,54.2,16.0,False,False,B
236983,ROOM HEARTER NUNIX HQ1250,ELECTRICALS,0.0,0.0,1500.0,1600.0,2500.0,0.0,0.0,1000.0,40.0,16.0,True,False,C
236984,6W TITABLE MAGNETIC,ELECTRICALS,0.0,0.0,650.0,850.0,900.0,0.0,0.0,250.0,27.8,16.0,True,False,C
236985,ROOM HEARTER NUNIX HQ30,ELECTRICALS,0.0,0.0,2050.0,2500.0,3500.0,0.0,0.0,1450.0,41.4,16.0,True,False,C
236986,INDICATOR LAMP SMALL,FLOODLIGHTS,10.0,1.0,40.0,50.0,70.0,400.0,700.0,30.0,42.9,16.0,False,False,C
236987,LN 1026BT BOOMBEST RADIO,ELECTRICALS,23.0,0.0,980.0,1150.0,1300.0,22540.0,29900.0,320.0,24.6,16.0,False,False,C
236988,12W SURFACE SQUARE WARM ALUX,ELECTRICALS,0.0,1.0,350.0,450.0,550.0,0.0,0.0,200.0,36.4,16.0,True,False,C
236989,300W AC VELLMAX FLOODLIGHT WHITE178300,ELECTRICALS,9.0,0.0,2700.0,4000.0,4500.0,24300.0,40500.0,1800.0,40.0,16.0,False,False,C
236990,625W 36V SOLAR PANEL JINKO,ELECTRICALS,0.0,0.0,10000.0,12000.0,15000.0,0.0,0.0,5000.0,33.3,16.0,True,False,C
236991,RIVER PADLOCK 84MM,ELECTRICALS,21.0,0.0,375.0,480.0,600.0,7875.0,12600.0,225.0,37.5,16.0,False,False,C
236992,RIVER PADLOCK 94MM,ELECTRICALS,8.0,0.0,395.0,500.0,620.0,3160.0,4960.0,225.0,36.3,16.0,False,False,C
236993,CARRIER BAG #25,ELECTRICALS,0.0,0.0,300.0,310.0,400.0,0.0,0.0,100.0,25.0,16.0,True,False,C
236994,70MM PASSWORD PADLOCK,ELECTRICALS,11.0,0.0,370.0,480.0,550.0,4070.0,6050.0,180.0,32.7,16.0,False,False,C
236995,3M TAPE MEASURE YIAD,ELECTRICALS,110.0,0.0,45.0,60.0,65.0,4950.0,7150.0,20.0,30.8,16.0,False,False,C
236996,5M TAPE MEASURE YIAD,ELECTRICALS,120.0,0.0,65.0,80.0,90.0,7800.0,10800.0,25.0,27.8,16.0,False,False,C
236997,7.5M TAPE MEASURE YIAD,ELECTRICALS,51.0,0.0,120.0,150.0,200.0,6120.0,10200.0,80.0,40.0,16.0,False,False,C
236998,EQBAA PADLOCK DIFFERENT SIZE,ELECTRICALS,4.0,0.0,630.0,800.0,900.0,2520.0,3600.0,270.0,30.0,16.0,False,False,C
236999,5.5KW HOBER THREE PHASE PUMPING SUNVETER,ELECTRICALS,0.0,0.0,70000.0,75000.0,80000.0,0.0,0.0,10000.0,12.5,16.0,True,False,C
237,275 EXTENSION,BULBS,998.0,0.0,10.0,10.0,10.0,9980.0,9980.0,0.0,0.0,16.0,False,False,C
2370,POWEMAX 1GANG 2WAY,SOLAR,1.0,5.0,85.0,105.0,120.0,85.0,120.0,35.0,29.2,16.0,True,False,C
237000,25A CONTACTOR JOELEC,ELECTRICALS,0.0,0.0,600.0,750.0,850.0,0.0,0.0,250.0,29.4,16.0,True,False,C
237001,WALL LIGHT 8EYE BK8,ELECTRICALS,2.0,0.0,600.0,800.0,1000.0,1200.0,2000.0,400.0,40.0,16.0,False,False,C
237002,45A DP SWITCH WHITE RR,ELECTRICALS,0.0,0.0,429.0,450.0,500.0,0.0,0.0,71.0,14.2,16.0,True,False,C
237003,3W CABINET LIGHT WARM 18203R AX017,ELECTRICALS,977.0,0.0,90.0,230.0,250.0,87930.0,244250.0,160.0,64.0,16.0,False,False,B
237004,30W RECHARGABLE WITH WITH SOLAR DP LIGHT 3730T,ELECTRICALS,9.0,0.0,380.0,450.0,700.0,3420.0,6300.0,320.0,45.7,16.0,False,False,C
237005,CEILLING LIGHT WH+WWT+RGB VELLMAX 12148,ELECTRICALS,19.0,0.0,800.0,1200.0,1800.0,15200.0,34200.0,1000.0,55.6,16.0,False,False,C
237006,1.5KVA 12V HYBRID INVERTER SNADI,ELECTRICALS,5.0,0.0,15000.0,20000.0,25000.0,75000.0,125000.0,10000.0,40.0,16.0,False,False,B
237007,3.6KVA 24V HYBRID INVETER SNADI,ELECTRICALS,2.0,0.0,25000.0,30000.0,350000.0,50000.0,700000.0,325000.0,92.9,16.0,False,False,B
237008,PROTABLE FLASHLIGHT TORCH SHORT,ELECTRICALS,-2.0,6.0,700.0,1100.0,1500.0,-1400.0,0.0,800.0,53.3,16.0,True,True,C
237010,CHANDERLIER YM-90001/3+2P COFFEE BODY WH+WWT,ELECTRICALS,6.0,0.0,4800.0,6000.0,7000.0,28800.0,42000.0,2200.0,31.4,16.0,False,False,C
237011,CHANDERLIER YM-90002/2+1P WHITE BODY WH+BLUE,ELECTRICALS,9.0,0.0,4500.0,6000.0,7000.0,40500.0,63000.0,2500.0,35.7,16.0,False,False,B
237012,CHANDERLIER YM-90006/2P RED BODY WH+WWT,ELECTRICALS,10.0,0.0,5300.0,7000.0,7500.0,53000.0,75000.0,2200.0,29.3,16.0,False,False,B
237013,CHANDERLIER YM-90004/2P GOLD BODY WH+WWT,ELECTRICALS,10.0,0.0,4800.0,6000.0,7000.0,48000.0,70000.0,2200.0,31.4,16.0,False,False,B
237014,CHANDERLIER YM-90008/1+1P WHITE BODY WH+BLUE,ELECTRICALS,15.0,0.0,1800.0,2500.0,3500.0,27000.0,52500.0,1700.0,48.6,16.0,False,False,C
237015,CHANDERLIER YM-90014/3P BLACK BODY WH+WWT,ELECTRICALS,9.0,0.0,3800.0,5000.0,6000.0,34200.0,54000.0,2200.0,36.7,16.0,False,False,B
237016,CRYSTAL TABLE LAMP,ELECTRICALS,118.0,0.0,550.0,700.0,900.0,64900.0,106200.0,350.0,38.9,16.0,False,False,B
237017,2.5MM SINGLE RED WEST CABLE,ELECTRICALS,119.0,0.0,5000.0,5300.0,5800.0,595000.0,690200.0,800.0,13.8,16.0,False,False,A
237018,2.5MM SINGLE GREEN WEST CABLE,ELECTRICALS,0.0,0.0,5000.0,5300.0,6000.0,0.0,0.0,1000.0,16.7,16.0,True,False,C
237019,2.5MM SINGLE BLACK WEST CABLE,FLOODLIGHTS,0.0,0.0,5000.0,5300.0,6000.0,0.0,0.0,1000.0,16.7,16.0,True,False,C
237020,PENDANT LIGHT W8303/3,ELECTRICALS,20.0,0.0,2500.0,3500.0,4000.0,50000.0,80000.0,1500.0,37.5,16.0,False,False,B
237021,MAGNETIC POWER SUPPLY 200W,ELECTRICALS,2.0,0.0,2000.0,2800.0,3000.0,4000.0,6000.0,1000.0,33.3,16.0,False,False,C
237022,45A DP SWITCH GOLD M2 MODI,ELECTRICALS,6.0,0.0,450.0,550.0,600.0,2700.0,3600.0,150.0,25.0,16.0,False,False,C
237023,20W B22 BULB WH HAPPYHOME,ELECTRICALS,246.0,0.0,130.0,135.0,145.0,31980.0,35670.0,15.0,10.3,16.0,False,False,C
237024,1200X300 RECESS PANEL LIGHT WHITE QLA,ELECTRICALS,114.0,0.0,1300.0,2000.0,2500.0,148200.0,285000.0,1200.0,48.0,16.0,False,False,B
237025,1200X300 RECESS PANEL LIGHT WARMWHITE QLA,ELECTRICALS,21.0,0.0,1300.0,2000.0,2500.0,27300.0,52500.0,1200.0,48.0,16.0,False,False,C
237026,EUROKEN EK-402 2.1 WOOFER,ELECTRICALS,19.0,0.0,2200.0,3000.0,4500.0,41800.0,85500.0,2300.0,51.1,16.0,False,False,B
237027,EUROKEN EK-502 2.1 WOOFER,ELECTRICALS,11.0,0.0,2500.0,3000.0,4500.0,27500.0,49500.0,2000.0,44.4,16.0,False,False,C
237028,WALL BRACKET CH10008/1W WW,ELECTRICALS,20.0,0.0,700.0,1500.0,1800.0,14000.0,36000.0,1100.0,61.1,16.0,False,False,C
237029,WALL BRACKET CH10008/1W BLUE,ELECTRICALS,20.0,0.0,700.0,1500.0,1800.0,14000.0,36000.0,1100.0,61.1,16.0,False,False,C
237030,CHANDERLIER CH70159/1P,ELECTRICALS,8.0,0.0,1700.0,2800.0,3500.0,13600.0,28000.0,1800.0,51.4,16.0,False,False,C
237031,CHANDERLIER CH70129/1P,ELECTRICALS,7.0,0.0,2000.0,3000.0,4000.0,14000.0,28000.0,2000.0,50.0,16.0,False,False,C
237032,CHANDERLIER 9501-54*50,ELECTRICALS,5.0,0.0,8500.0,9500.0,12500.0,42500.0,62500.0,4000.0,32.0,16.0,False,False,B
237033,CHANDERLIER 5892-25+30+50,ELECTRICALS,5.0,0.0,5500.0,7500.0,8000.0,27500.0,40000.0,2500.0,31.2,16.0,False,False,C
237034,CHANDERLIER CH40103/500,ELECTRICALS,2.0,0.0,4100.0,6000.0,6500.0,8200.0,13000.0,2400.0,36.9,16.0,False,False,C
237035,WALL LIGHT SZ-E209086,ELECTRICALS,20.0,0.0,1200.0,2500.0,3500.0,24000.0,70000.0,2300.0,65.7,16.0,False,False,C
237036,WALL LIGHT SZ-L619903,ELECTRICALS,11.0,0.0,1500.0,2500.0,3000.0,16500.0,33000.0,1500.0,50.0,16.0,False,False,C
237037,GARDEN LIGHT 8002/100CM,ELECTRICALS,18.0,0.0,2900.0,4000.0,4500.0,52200.0,81000.0,1600.0,35.6,16.0,False,False,B
237038,GARDEN LIGHT 238271/100,ELECTRICALS,18.0,0.0,2900.0,4000.0,4500.0,52200.0,81000.0,1600.0,35.6,16.0,False,False,B
237039,WALL LIGHT CH10022/1W,ELECTRICALS,8.0,0.0,1200.0,1800.0,3500.0,9600.0,28000.0,2300.0,65.7,16.0,False,False,C
237040,CHANDERLIER CH70079/2P,ELECTRICALS,5.0,0.0,4100.0,6000.0,6500.0,20500.0,32500.0,2400.0,36.9,16.0,False,False,C
237041,CHANDERLIER LH80397+1/500,ELECTRICALS,2.0,0.0,5800.0,7500.0,8500.0,11600.0,17000.0,2700.0,31.8,16.0,False,False,C
237042,4FT 120W DIFFUSER WHITE IMARA,ELECTRICALS,346.0,0.0,380.0,450.0,550.0,131480.0,190300.0,170.0,30.9,16.0,False,False,B
237043,4FT 90W DIFFUSER WHITE IMARA,ELECTRICALS,498.0,0.0,300.0,350.0,380.0,149400.0,189240.0,80.0,21.1,16.0,False,False,B
237044,4FT 60W DIFFUSER WHITE IMARA,ELECTRICALS,86.0,0.0,220.0,300.0,320.0,18920.0,27520.0,100.0,31.2,16.0,False,False,C
237045,2FT 80W DIFFUSER WHITE IMARA,ELECTRICALS,133.0,0.0,260.0,320.0,400.0,34580.0,53200.0,140.0,35.0,16.0,False,False,B
237046,7W DOWNLIGHTER BLACK WHITE 2907IR VELLMAX,ELECTRICALS,388.0,0.0,160.0,300.0,320.0,62080.0,124160.0,160.0,50.0,16.0,False,False,B
237047,7W DOWNLIGHTER BLACK WARM 2907IR VELLMAX,ELECTRICALS,377.0,0.0,160.0,280.0,320.0,60320.0,120640.0,160.0,50.0,16.0,False,False,B
237049,4KW SUNVERTER VEICHI SINGLE PHASE,ELECTRICALS,0.0,0.0,25000.0,35000.0,45000.0,0.0,0.0,20000.0,44.4,16.0,True,False,C
237050,4KW SUNVERTER VEICHI THREE PHASE,ELECTRICALS,0.0,0.0,25000.0,35000.0,45000.0,0.0,0.0,20000.0,44.4,16.0,True,False,C
237051,5.5KW SUNVERTER VEICHI SINGLE PHASE,ELECTRICALS,0.0,0.0,45000.0,58000.0,68000.0,0.0,0.0,23000.0,33.8,16.0,True,False,C
237052,5.5KW SUNVERTER VEICHI THREE PHASE,ELECTRICALS,0.0,0.0,30000.0,42000.0,52000.0,0.0,0.0,22000.0,42.3,16.0,True,False,C
237053,7.5KW SUNVERTER VEICHI THREE PHASE,ELECTRICALS,0.0,0.0,40000.0,55000.0,65000.0,0.0,0.0,25000.0,38.5,16.0,True,False,C
237054,11KW SUNVERTER VEICHI THREE PHASE,ELECTRICALS,0.0,0.0,45000.0,60000.0,70000.0,0.0,0.0,25000.0,35.7,16.0,True,False,C
237055,15KW SUNVERTER VEICHI THREE PHASE,ELECTRICALS,0.0,0.0,55000.0,75000.0,85000.0,0.0,0.0,30000.0,35.3,16.0,True,False,C
237056,18KW SUNVERTER VEICHI THREE PHASE,ELECTRICALS,0.0,0.0,75000.0,95000.0,105000.0,0.0,0.0,30000.0,28.6,16.0,True,False,C
237057,22KW SUNVERTER VEICHI THREE PHASE,ELECTRICALS,0.0,0.0,80000.0,100000.0,125000.0,0.0,0.0,45000.0,36.0,16.0,True,False,C
237058,30KW SUNVERTER VEICHI THREE PHASE,ELECTRICALS,0.0,0.0,100000.0,125000.0,135000.0,0.0,0.0,35000.0,25.9,16.0,True,False,C
237059,37KW SUNVERTER VEICHI THREE PHASE,ELECTRICALS,0.0,0.0,120000.0,145000.0,155000.0,0.0,0.0,35000.0,22.6,16.0,True,False,C
237060,45KW SUNVERTER VEICHI THREE PHASE,ELECTRICALS,0.0,0.0,180000.0,220000.0,230000.0,0.0,0.0,50000.0,21.7,16.0,True,False,C
237061,75KW SUNVERTER VEICHI THREE PHASE,ELECTRICALS,0.0,0.0,200000.0,240000.0,250000.0,0.0,0.0,50000.0,20.0,16.0,True,False,C
237062,90KW SUNVERTER VEICHI THREE PHASE,ELECTRICALS,0.0,0.0,250000.0,280000.0,290000.0,0.0,0.0,40000.0,13.8,16.0,True,False,C
237063,110KW SUNVERTER VEICHI THREE PHASE,ELECTRICALS,0.0,0.0,280000.0,320000.0,350000.0,0.0,0.0,70000.0,20.0,16.0,True,False,C
237064,3W CABINET LIGHT 3COLOR 18303 MODI,ELECTRICALS,825.0,0.0,90.0,230.0,280.0,74250.0,231000.0,190.0,67.9,16.0,False,False,B
237065,1GANG 2WAY WHITE MODI FE100,ELECTRICALS,0.0,0.0,40.0,75.0,100.0,0.0,0.0,60.0,60.0,16.0,True,False,C
237066,LED 6W GU10 WHITE LC2706 OPTONICA D216,ELECTRICALS,876.0,0.0,20.0,150.0,250.0,17520.0,219000.0,230.0,92.0,16.0,False,False,C
237067,1KVA SOLARMAX INVERTER,ELECTRICALS,2.0,0.0,6000.0,8000.0,9500.0,12000.0,19000.0,3500.0,36.8,16.0,False,False,C
237068,SOLAR PUMP DC 72V 600W 60M SOLARMAX,ELECTRICALS,3.0,0.0,6000.0,9000.0,12000.0,18000.0,36000.0,6000.0,50.0,16.0,False,False,C
237069,20MM 3WAY CIRCULAR BOX METRO,ELECTRICALS,246.0,0.0,16.0,20.0,25.0,3936.0,6150.0,9.0,36.0,16.0,False,False,C
237070,20MM 2WAY CIRCULAR BOX METRO,ELECTRICALS,247.0,0.0,15.0,18.0,22.0,3705.0,5434.0,7.0,31.8,16.0,False,False,C
237071,20MM 1WAY CIRCULAR BOX METRO,ELECTRICALS,250.0,0.0,14.0,17.0,23.0,3500.0,5750.0,9.0,39.1,16.0,False,False,C
237072,STARTIME DECORDER,ELECTRICALS,1.0,0.0,1400.0,1700.0,2000.0,1400.0,2000.0,600.0,30.0,16.0,False,False,C
237073,WAER PROFESSIONAL HAIR CLIPPER WA-1993 2IN1,ELECTRICALS,3.0,0.0,1200.0,1400.0,1800.0,3600.0,5400.0,600.0,33.3,16.0,False,False,C
237074,2GANG 2WAY RR WHITE,ELECTRICALS,372.0,0.0,102.0,120.0,150.0,37944.0,55800.0,48.0,32.0,16.0,False,False,B
237075,3GANG 2WAY RR WHITE,ELECTRICALS,300.0,0.0,139.0,150.0,250.0,41700.0,75000.0,111.0,44.4,16.0,False,False,B
237076,4GANG 2WAY RR WHITE,ELECTRICALS,100.0,0.0,251.0,265.0,300.0,25100.0,30000.0,49.0,16.3,16.0,False,False,C
237077,45A DP SWITCH RR WHITE,ELECTRICALS,202.0,0.0,343.0,370.0,400.0,69286.0,80800.0,57.0,14.2,16.0,False,False,B
237078,COOKER UNIT RR WHITE,ELECTRICALS,199.0,0.0,538.0,600.0,650.0,107062.0,129350.0,112.0,17.2,16.0,False,False,B
237079,2EYE WALL LIGHT BODY WHITE WH+WWT H048,ELECTRICALS,22.0,0.0,200.0,600.0,700.0,4400.0,15400.0,500.0,71.4,16.0,False,False,C
237080,10.0MM EASTCOS SINGLE RED,ELECTRICALS,3.0,2.0,15600.0,16000.0,18000.0,46800.0,54000.0,2400.0,13.3,16.0,False,False,B
237081,15W DOWNLIGHTER SURFACE BLACK WH+WWT,FLOODLIGHTS,50.0,0.0,500.0,750.0,1000.0,25000.0,50000.0,500.0,50.0,16.0,False,False,C
237082,200W SOLAR FLOODLIGHT NEW SOLARMAX,ELECTRICALS,14.0,0.0,2300.0,3300.0,4000.0,32200.0,56000.0,1700.0,42.5,16.0,False,False,C
237083,ANGEL HOLDER VGT,ELECTRICALS,3197.0,0.0,45.0,60.0,80.0,143865.0,255760.0,35.0,43.8,16.0,False,False,B
237084,30A 24V 12V CAR POWER SUPPLY,ELECTRICALS,2.0,0.0,1050.0,2000.0,2500.0,2100.0,5000.0,1450.0,58.0,16.0,False,False,C
237085,4FT 48W OFFICE LAMP TRONI WHITE,ELECTRICALS,71.0,0.0,1250.0,1800.0,2500.0,88750.0,177500.0,1250.0,50.0,16.0,False,False,B
237086,SAYONA BLOWDRY SY-9302,ELECTRICALS,2.0,0.0,3200.0,3800.0,4500.0,6400.0,9000.0,1300.0,28.9,16.0,False,False,C
237087,WISEMEN DRILL IMPACT,FLOODLIGHTS,0.0,1.0,4000.0,4500.0,6000.0,0.0,0.0,2000.0,33.3,16.0,True,False,C
237088,4FT TUBE MICROLITE 28W WHITE,ELECTRICALS,50.0,0.0,208.0,220.0,260.0,10400.0,13000.0,52.0,20.0,16.0,False,False,C
237089,LN1036MINI BOOMBEST RADIO,ELECTRICALS,1.0,0.0,650.0,750.0,800.0,650.0,800.0,150.0,18.8,16.0,False,False,C
237090,MR16 WARM WHITE MICROLITE,ELECTRICALS,197.0,0.0,104.0,200.0,250.0,20488.0,49250.0,146.0,58.4,16.0,False,False,C
237091,AILIPU SPEAKER SOUND BAR SP-4801,ELECTRICALS,2.0,0.0,7900.0,10000.0,12500.0,15800.0,25000.0,4600.0,36.8,16.0,False,False,C
237092,ELECTRONIC CALCULATOR KK-837B,ELECTRICALS,4.0,0.0,250.0,350.0,400.0,1000.0,1600.0,150.0,37.5,16.0,False,False,C
237093,NV-E972,ELECTRICALS,0.0,0.0,420.0,520.0,580.0,0.0,0.0,160.0,27.6,16.0,True,False,C
237094,NV-E971,ELECTRICALS,88.0,0.0,350.0,450.0,500.0,30800.0,44000.0,150.0,30.0,16.0,False,False,C
237095,250W 18V SOLAR PANEL ALLTOP,ELECTRICALS,2.0,0.0,5500.0,6500.0,7500.0,11000.0,15000.0,2000.0,26.7,16.0,False,False,C
237096,TWIN SOCKET VELLMAX 5026 GREY,ELECTRICALS,-9.0,0.0,400.0,650.0,700.0,-3600.0,0.0,300.0,42.9,16.0,True,True,C
237097,TWIN SOCKET VELLMAX 5026U GREY USB TYPE C,ELECTRICALS,208.0,0.0,580.0,800.0,950.0,120640.0,197600.0,370.0,38.9,16.0,False,False,B
237098,COOKER UNIT VELLMAX GREY 5043,ELECTRICALS,139.0,0.0,700.0,900.0,1100.0,97300.0,152900.0,400.0,36.4,16.0,False,False,B
237099,45A DP SWITCH VELLMAX GREY 5045,ELECTRICALS,258.0,0.0,250.0,500.0,600.0,64500.0,154800.0,350.0,58.3,16.0,False,False,B
2371,COMMUNICATION CABLE BIG,ELECTRICALS,0.0,1.0,600.0,700.0,800.0,0.0,0.0,200.0,25.0,16.0,True,False,C
237100,1GANG 2WAY VELLMAX WHITE 5001,ELECTRICALS,311.0,0.0,140.0,300.0,350.0,43540.0,108850.0,210.0,60.0,16.0,False,False,B
237101,2GANG 2WAY VELLMAX WHITE 5002,ELECTRICALS,349.0,0.0,180.0,350.0,400.0,62820.0,139600.0,220.0,55.0,16.0,False,False,B
237102,3GANG 2WAY VELLMAX WHITE 5003,ELECTRICALS,262.0,0.0,220.0,400.0,450.0,57640.0,117900.0,230.0,51.1,16.0,False,False,B
237103,4GANG 2WAY VELLMAX WHITE 5004,ELECTRICALS,76.0,0.0,250.0,450.0,550.0,19000.0,41800.0,300.0,54.5,16.0,False,False,C
237104,TV OUTLET VELLMAX WHITE 5009,ELECTRICALS,94.0,0.0,160.0,350.0,450.0,15040.0,42300.0,290.0,64.4,16.0,False,False,C
237105,SINGLE SOCKET VELLMAX WHITE 5013,ELECTRICALS,80.0,0.0,220.0,450.0,550.0,17600.0,44000.0,330.0,60.0,16.0,False,False,C
237106,COOKER UNIT VELLMAX GOLD 5043,ELECTRICALS,95.0,0.0,700.0,900.0,1100.0,66500.0,104500.0,400.0,36.4,16.0,False,False,B
237107,45A DP SWITCH VELLMAX GOLD 5045,ELECTRICALS,156.0,0.0,250.0,500.0,600.0,39000.0,93600.0,350.0,58.3,16.0,False,False,B
237108,1GANG 2WAY VELLMAX GREY 5001,ELECTRICALS,139.0,0.0,140.0,300.0,400.0,19460.0,55600.0,260.0,65.0,16.0,False,False,C
237109,2GANG 2WAY VELLMAX GREY 5002,ELECTRICALS,143.0,0.0,180.0,350.0,450.0,25740.0,64350.0,270.0,60.0,16.0,False,False,C
237110,3GANG 2WAY VELLMAX GREY 5003,ELECTRICALS,171.0,0.0,220.0,400.0,500.0,37620.0,85500.0,280.0,56.0,16.0,False,False,B
237111,4GANG 2WAY VELLMAX GREY 5004,ELECTRICALS,191.0,0.0,250.0,450.0,550.0,47750.0,105050.0,300.0,54.5,16.0,False,False,B
237112,TV OUTLET VELLMAX GREY 5009,ELECTRICALS,92.0,0.0,160.0,350.0,450.0,14720.0,41400.0,290.0,64.4,16.0,False,False,C
237113,BELL SWITCH VELLMAX GREY 5024,ELECTRICALS,97.0,0.0,140.0,300.0,400.0,13580.0,38800.0,260.0,65.0,16.0,False,False,C
237114,SINGLE SOCKET VELLMAX NORMAL GREY 5013,ELECTRICALS,182.0,0.0,220.0,450.0,550.0,40040.0,100100.0,330.0,60.0,16.0,False,False,B
237115,SINGLE SOCKET VELLMAX GREY USB TYPE C,ELECTRICALS,0.0,0.0,460.0,600.0,650.0,0.0,0.0,190.0,29.2,16.0,True,False,C
237116,1GANG 2WAY VELLMAX GOLD 5001,ELECTRICALS,127.0,0.0,140.0,300.0,350.0,17780.0,44450.0,210.0,60.0,16.0,False,False,C
237117,2GANG 2WAY VELLMAX GOLD 5002,ELECTRICALS,41.0,0.0,180.0,350.0,450.0,7380.0,18450.0,270.0,60.0,16.0,False,False,C
237118,3GANG 2WAY VELLMAX GOLD 5003,ELECTRICALS,54.0,0.0,220.0,400.0,450.0,11880.0,24300.0,230.0,51.1,16.0,False,False,C
237119,4GANG 2WAY VELLMAX GOLD 5004,ELECTRICALS,59.0,0.0,250.0,450.0,550.0,14750.0,32450.0,300.0,54.5,16.0,False,False,C
237120,TV OUTLET VELLMAX GOLD 5009,ELECTRICALS,83.0,0.0,160.0,350.0,450.0,13280.0,37350.0,290.0,64.4,16.0,False,False,C
237121,BELL SWITCH VELLMAX GOLD 5024,ELECTRICALS,85.0,0.0,140.0,300.0,350.0,11900.0,29750.0,210.0,60.0,16.0,False,False,C
237122,SINGLE SOCKET VELLMAX GOLD 5013,ELECTRICALS,86.0,0.0,220.0,400.0,450.0,18920.0,38700.0,230.0,51.1,16.0,False,False,C
237123,SINGLE SOCKET VELLMAX GOLD USB TYPE C,ELECTRICALS,0.0,0.0,460.0,600.0,750.0,0.0,0.0,290.0,38.7,16.0,True,False,C
237124,TWIN SOCKET VELLMAX GOLD 5026,ELECTRICALS,56.0,0.0,400.0,650.0,700.0,22400.0,39200.0,300.0,42.9,16.0,False,False,C
237125,TWIN SOCKET VELLMAX GOLD USB TYPE C,ELECTRICALS,0.0,0.0,580.0,850.0,900.0,0.0,0.0,320.0,35.6,16.0,True,False,C
